web-scraper-order,web-scraper-start-url,product-url,product-url-href,product-category,product-category-href,product-price,product-img-src,product-description-long,product-flavour,product-allergens-src,product-nutrition-src,product-name
"1577991829-2457,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-2go-choco-caramel-fudge"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Smacktastic2Go_ChocoCaramelFudge_1024x1024.jpg?v=1515756908"",""SMACKTASTIC ist ein köstliches Geschmackspulver. Die 2GO Dose enthält 50g und ist perfekt zum Mitnehmen. Die Streudose ermöglicht dabei eine einfache Portionierung und ist wieder auffüllbar. Das Geschmackspulver verfeinert Haferflocken, Quark oder Joghurt, Proteinpulver, Backkreationen oder den Kaffee am Morgen."",""Choco Caramel Fudge"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Choco_Caramel_Fudge_grande_cc760182-550c-4806-86f0-1f1973249a62_1024x1024.png?v=1515756901"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Choco_Caramel_Fudge_grande_cc760182-550c-4806-86f0-1f1973249a62_1024x1024.png?v=1515756901"",""Smacktastic 2GO   Choco Caramel Fudge"""
"1577991275-2317,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/bake-cook?lshst=collection"",""Bake & Cook"",""https://www.rockanutrition.de/collections/backprotein"",""€21,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_BakeAndCook_Blau_1024x1024.jpg?v=1562600929"",""Bake & Cook ist ein natürliches Proteinpulver zum Backen und Kochen von köstlichen Fitness-Rezepten. Unser Tipp: Gemischt mit SMACKTASTIC Flav Powder kannst du einfach ein Protein-Shake mit deinem Lieblingsgeschmack kreieren. Aber auch pur ist das Bake & Cook mit seinem Milchgeschmack köstlich."",""Molkenproteinkonzentrat"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Whey_Konzentrat_Blau_BakeCook_0ebb1377-43d4-4d88-9ab3-5ab3215cb239_1024x1024.png?v=1562600929"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Whey_Konzentrat_Blau_BakeCook_0ebb1377-43d4-4d88-9ab3-5ab3215cb239_1024x1024.png?v=1562600929"",""Bake & Cook   Molkenproteinkonzentrat"""
"1577991845-2461,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-very-cherry"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Cherry_1024x1024.jpg?v=1509719435"",""Die volle Ladung leckerer, fruchtiger Kirschen erwartet dich im unwiderstehlichen SMACKTASTIC Very Cherry. Unsere Geschmackspulver versüßen dir deinen Alltag und lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt. Sichere dir mit Very Cherry die geballte Früchte-Power."",""Very Cherry"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Kirsche_1024x1024.png?v=1509719445"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Kirsche_1024x1024.png?v=1509719445"",""Smacktastic Flav Powder   Very Cherry"""
"1577992088-2524,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-apple-juice-pulver?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_AppleJuice_blau_1024x1024.jpg?v=1538743782"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Apple Juice"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_AppleJuice_blau_1024x1024.png?v=1538743782"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_AppleJuice_blau_1024x1024.png?v=1538743782"",""Yum Yum EAA   Apple Juice"""
"1577991476-2371,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/skinny-pasta-low-calorie-noodles"",""Pizza & Pasta"",""https://www.rockanutrition.de/collections/pizza-pasta"",""€2,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/ArtworksNEU_SkinnyPasta_389ac75e-143e-4feb-94ec-705f6b6b96a0_1024x1024.jpg?v=1576836290"",""Wir alle lieben leckere Pastagerichte, denn sie versprechen nicht nur die absoluten Glücksgefühle, sondern erlauben auch vielfältige Kreationen. Leider fallen für einen Teller voller Pasta massig Kalorien und Carbs an. Mit unserer SKINNY PASTA kannst du dir den Pasta-Genuss so oft gönnen wie du willst, ganz ohne schlechtes Gewissen. Gerade mal 30 kcal pro Portion und zu 100% vegan – das sind Werte, die unsere SKINNY PASTA zum absoluten Fitness-Food machen, selbst in der Diätphase. Wenn du herkömmliche Pasta durch unsere SKINNY PASTA ersetzt kann das deinen Abnehmerfolg positiv beeinflussen."",""Low Calorie Noodles"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SkinnyPasta_86f249ab-06b0-4b65-942e-fcd69c59cb32_1024x1024.png?v=1576836290"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SkinnyPasta_86f249ab-06b0-4b65-942e-fcd69c59cb32_1024x1024.png?v=1576836290"",""Skinny Pasta   Low Calorie Noodles"""
"1577992034-2510,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/science-pre-by-brosep-apple?lshst=collection"",""Pre-Workout"",""https://www.rockanutrition.de/collections/booster"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SciencePre_Apple_6b3e7d9a-94c1-4970-b2b7-202288d2a401_1024x1024.jpg?v=1525258741"",""Der Alltag hat dich gefordert und du fühlst dich ausgelaugt, trotzdem willst du zur späten Stunde noch ein Hammer-Workout raushauen. Was du jetzt brauchst, ist ein Boost, der dir einen krassen Muskel-Pump garantiert und dich so bei deinem Training unterstützt. Durch den Verzicht auf Koffein oder andere Stimulanzien ist SCIENCE PRE besonders für alle Spät-Trainierer geeignet, da du nicht den üblichen Wachmacher-Effekt verspürst, der deinen Schlafrhythmus durcheinander bringen könnte. So steht einer optimalen Regeneration nichts mehr im Weg."",""Apple"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SciencePre_Apple_1024x1024.png?v=1525099892"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SciencePre_Apple_1024x1024.png?v=1525099892"",""Science Pre by BroSep   Apple"""
"1577991886-2471,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-marzipan"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Marzipan_1024x1024.jpg?v=1509718617"",""Genieße edlen Mandel-Geschmack in SMACKTASTIC Marzipan. Unsere Geschmackspulver lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""Marzipan"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Marzipan_0240a8f1-2ea7-4a44-bcd2-de2daaca9c03_1024x1024.png?v=1509718625"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Marzipan_0240a8f1-2ea7-4a44-bcd2-de2daaca9c03_1024x1024.png?v=1509718625"",""Smacktastic Flav Powder   Marzipan"""
"1577991570-2393,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/rockalicious-chocolate-brownie-proteinriegel-12er-box"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€24,99 €27,48"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Box_Shop_-_CHOCOLATE_BROWNIE_1b1e889b-aeec-4c26-b502-03f469556975_1024x1024.jpg?v=1509716179"",""Unser ROCKALICIOUS Chocolate Brownie ist ein Premium-Proteinriegel und enthält satte 20 g Protein und 18,5 g Ballaststoffe pro Portion. Egal ob als Snack für zwischendurch oder als Ersatz für einen Protein-Shake, mit ROCKALICIOUS Chocolate Brownie hast du den perfekten Begleiter für deinen Fitnesslifestyle immer griffbereit."",""Chocolate Brownie"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Chocolate_Brownie_24bedd2a-f92e-42f5-9927-4cf3a74a37c6_1024x1024.png?v=1509716191"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rockalicious_Chocolate_Brownie_24bedd2a-f92e-42f5-9927-4cf3a74a37c6_1024x1024.png?v=1509716191"",""Rockalicious   Chocolate Brownie"""
"1577991915-2478,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-white-choco-strawberry"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SmackPieces_WhiteChocoStrawberry_1024x1024.jpg?v=1531141813"",""Der unvergesslich cremige Schokogeschmack kombiniert mit dem fruchtigen Erdbeergeschmack von SMACKTASTIC White Chocolate Strawberry wird dir den Alltag versüßen! Verfeinert mit echten Erdbeerstückchen genießt du den absoluten Fruchtgenuss! Das SMACKTASTIC White Chocolate Strawberry lässt selbst Magerquark, Haferflocken, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Deiner Kreativität sind keine Grenzen gesetzt."",""White Choco Strawberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFact_SmackPieces_WhiteChocoStrawberry_1024x1024.png?v=1531141821"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFact_SmackPieces_WhiteChocoStrawberry_1024x1024.png?v=1531141821"",""Smacktastic Flav Powder   White Choco Strawberry"""
"1577991599-2399,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/rockalicious-baked-cookie-12er-box"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€24,99 €27,48"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Rockalicious_BakedCookie_Box_1024x1024.jpg?v=1536050687"",""Unser ROCKALICIOUS Baked Cookie ist ein Premium-Proteinriegel und enthält satte 19,7 g Protein und 16,5 g Ballaststoffe pro Portion. Egal ob als Snack für zwischendurch oder als Ersatz für einen Protein-Shake, mit ROCKALICIOUS Baked Cookie hast du den perfekten Begleiter für deinen Fitnesslifestyle immer griffbereit."",""Baked Cookie"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_BakedCookie_1024x1024.png?v=1536050706"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_BakedCookie_1024x1024.png?v=1536050706"",""Rockalicious   Baked Cookie"""
"1577991418-2357,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-double-chocolate-1kg?lshst=collection"",""Rocka Whey Isolate"",""https://www.rockanutrition.de/collections/whey-protein-isolat"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_DoubleChocolate_blau_REDESIGN_1024x1024.jpg?v=1550857230"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Double Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_DoubleChocolate_blau_1024x1024.png?v=1550857230"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_DoubleChocolate_blau_1024x1024.png?v=1550857230"",""Rocka Whey Isolate   Double Chocolate"""
"1577991709-2427,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/sauce-zero-super-garlic-350?lshst=collection"",""Saucen & Gewürze"",""https://www.rockanutrition.de/collections/saucen-dips"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_SauceZero_Garlic_1024x1024.jpg?v=1554214314"",""Die kalorienarme SAUCE ZERO SUPER GARLIC ist ein wahres Must-Have in deiner Fitnessküche. Jetzt gibt es diese mit 40% mehr Inhalt und das für den selbem Preis. Egal ob als cleanes Salatdressing oder als raffiniertes Mahlzeiten-Topping, mit unserer Zero-Sauce machst du deine Lieblingsgerichte noch leckerer. Genieße die leckere Knoblauch-Variante auf herzhaften Gerichten – ganz ohne Sahne oder Fett, aber zu 100% aromatisch. Auch als  Dip einfach köstlich!"",""Super Garlic"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SauceZero_Garlic_ReD_1024x1024.png?v=1554214316"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SauceZero_Garlic_ReD_1024x1024.png?v=1554214316"",""Sauce Zero   Super Garlic"""
"1577991643-2409,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/yum-yum-bar-white-choco-crisp-box"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€26,99 €29,88"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_YYBar_WhiteChocoCrisp_Box_DLG2019_1024x1024.jpg?v=1570094206"",""Unser YUM YUM BAR White Choco Crisp überzeugt vor allem durch seinen einzigartig leckeren Geschmack und satte 16 g Eiweiß pro Portion. Mit einem Mantel aus weißer Schokolade, einer soften Füllung und einer einzigartig leckeren Karamellschicht in der Mitte, stellt er nicht nur was die Nährwerte angeht alle anderen Schokoriegel in den Schatten."",""White Choco Crisp"",""//cdn.shopify.com/s/files/1/0840/8847/products/YYBar_N_U_T_R_I_T_I_O_N_WhiteChocoCrisp_f8abf8eb-b562-476d-9b31-e429f833cf45_1024x1024.png?v=1559827230"",""//cdn.shopify.com/s/files/1/0840/8847/products/YYBar_N_U_T_R_I_T_I_O_N_WhiteChocoCrisp_f8abf8eb-b562-476d-9b31-e429f833cf45_1024x1024.png?v=1559827230"",""Yum Yum Bar   White Choco Crisp"""
"1577991452-2365,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/light-chips-hot-and-spicy"",""Light Chips"",""https://www.rockanutrition.de/collections/light-chips"",""€1,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/LightChips_Direkt_HotSpicy_Artwork_1024x1024.jpg?v=1576837947"",""Du magst es gerne schärfer? Dann haben wir mit unseren LIGHT CHIPS Hot & Spicy genau das Richtige für dich! Mit ihrer lecker pikanten Note überzeugen sie unter anderem mit ganzen 60% weniger Fett als vergleichbare Produkte und satten 13g Protein. Zudem sind sie zuckerarm, glutenfrei und lecker kross im Biss. Das macht sie zur perfekten Snack-Alternative in jeder fitnessgerechten Ernährungsweise und lässt dein schlechtes Gewissen der Vergangenheit angehören"",""Hot & Spicy"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Chili_1024x1024.png?v=1576837947"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Chili_1024x1024.png?v=1576837947"",""Light Chips   Hot & Spicy"""
"1577991661-2413,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/skinnyccino-kiddy-schoko-tray?lshst=collection"",""Drinks"",""https://www.rockanutrition.de/collections/drinks"",""€24,99 €26,48"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Skinnyccino_ReD_12er_1024x1024.jpg?v=1554339711"",""Besonders an warmen Tagen sehnen wir uns nach kalten und erfrischenden Getränken. Passend dazu lachen uns in Cafés oder in der Eisdiele überall die leckeren Eiskaffespezialitäten auf der Getränkekarte an. Vollgepackt mit Kalorien und Zucker. Doch das muss nicht sein! Gönn dir mit dem SKINNYCCINO by Alina einen bereits verzehrfertigen Iced Coffee mit nur 5 kcal pro Dose und keinem zugesetzten Zucker. Perfekt für unterwegs und wann immer du willst."",""Kiddy Schoko"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Skinnyccino_ReD_3d0c5d2a-2eed-4bf9-b79f-ac3541c5f5fe_1024x1024.png?v=1554339712"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Skinnyccino_ReD_3d0c5d2a-2eed-4bf9-b79f-ac3541c5f5fe_1024x1024.png?v=1554339712"",""Skinnyccino   Kiddy Schoko"""
"1577991424-2358,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-double-chocolate-1kg-proteinpulver?lshst=collection"",""Rocka Whey Isolate"",""https://www.rockanutrition.de/collections/whey-protein-isolat"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_DoubleChocolate_pink_REDESIGN_1024x1024.jpg?v=1550857238"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Double Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_DoubleChocolate_pink_8d5e741c-005f-4c2b-9cfb-a770f74152b7_1024x1024.png?v=1550857238"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_WPI_DoubleChocolate_pink_8d5e741c-005f-4c2b-9cfb-a770f74152b7_1024x1024.png?v=1550857238"",""Rocka Whey Isolate   Double Chocolate"""
"1577991680-2418,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/swish-raspberry?lshst=collection"",""Drinks"",""https://www.rockanutrition.de/collections/drinks"",""€1,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/A_R_T_W_O_R_K_S_einzeln_1024x1024.jpg?v=1576836074"",""Du bist auf der Suche nach einem koffeinhaltigen Drink, der dich so richtig pusht und wach macht? Doch herkömmliche Energydrinks konnten dich geschmacklich einfach nie überzeugen? Dann probier unseren SWISH Raspberry, the energy drink that tastes like lemonade! Wir haben es tatsächlich hinbekommen, einen kalorien- und zuckerfreien Energydrink zu kreieren, der dir einen ordentlichen Energieschub gibt und dabei einfach auch noch unglaublich schmeckt!"",""Raspberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Raspberry_8bdab493-13f1-4491-bde2-bfdb8d750626_1024x1024.png?v=1576836074"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Raspberry_8bdab493-13f1-4491-bde2-bfdb8d750626_1024x1024.png?v=1576836074"",""Swish   Raspberry"""
"1577992110-2529,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-ice-tea-lemon-pulver?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_IceTeaLemon_blau_1024x1024.jpg?v=1530799210"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Ice Tea Lemon"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_IceTeaLemon_blau_1024x1024.png?v=1530799218"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_IceTeaLemon_blau_1024x1024.png?v=1530799218"",""Yum Yum EAA   Ice Tea Lemon"""
"1577991479-2372,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/skinny-pasta-low-calorie-noodles-box"",""Pizza & Pasta"",""https://www.rockanutrition.de/collections/pizza-pasta"",""€27,99 €29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/SkinnyPasta10er_1024x1024.jpg?v=1524498796"",""Wir alle lieben leckere Pastagerichte, denn sie versprechen nicht nur die absoluten Glücksgefühle, sondern erlauben auch vielfältige Kreationen. Leider fallen für einen Teller voller Pasta massig Kalorien und Carbs an. Mit unserer SKINNY PASTA kannst du dir den Pasta-Genuss so oft gönnen wie du willst, ganz ohne schlechtes Gewissen. Gerade mal 30 kcal pro Portion und zu 100% vegan – das sind Werte, die unsere SKINNY PASTA zum absoluten Fitness-Food machen, selbst in der Diätphase. Wenn du herkömmliche Pasta durch unsere SKINNY PASTA ersetzt kann das deinen Abnehmerfolg positiv beeinflussen."",""Low Calorie Noodles"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SkinnyPasta_1024x1024.png?v=1524498796"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SkinnyPasta_1024x1024.png?v=1524498796"",""Skinny Pasta   Low Calorie Noodles"""
"1577992126-2533,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/crea-rock?lshst=collection"",""Creatin"",""https://www.rockanutrition.de/collections/creatin-produkte"",""€19,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Pink_1024x1024.jpg?v=1554909054"",""Creatin hilft dir deine Leistung zu steigern, insbesondere die Maximal- und Schnellkraft. Unser Creatin besteht zu 100% aus hochwertigstem, purem, reinem Creatin Monohydrat. Den Rohstoff Creapure® beziehen wir ausschließlich von unserem deutschen Hersteller."",""Creatin Monohydrat"",""//cdn.shopify.com/s/files/1/0840/8847/products/Kreatin_CreaRock_Blau_f3a19f2f-51c0-4157-9c34-7086c2610d5e_1024x1024.png?v=1554909054"",""//cdn.shopify.com/s/files/1/0840/8847/products/Kreatin_CreaRock_Blau_f3a19f2f-51c0-4157-9c34-7086c2610d5e_1024x1024.png?v=1554909054"",""Crea Rock   Creatin Monohydrat"""
"1577992118-2531,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-apple-juice?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_AppleJuice_pink_1024x1024.jpg?v=1539327105"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Apple Juice"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_AppleJuice_pink_1024x1024.png?v=1539327105"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_AppleJuice_pink_1024x1024.png?v=1539327105"",""Yum Yum EAA   Apple Juice"""
"1577991371-2344,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/yum-yum-whey-vanilla-toffee-molkeprotein?lshst=collection"",""Yum Yum Whey"",""https://www.rockanutrition.de/collections/yum-yum-whey"",""€21,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/YumYum_Whey_Vanilla_Tofee_pink_1024x1024.jpg?v=1509721997"",""Unser YUM YUM WHEY Vanilla Toffee ist ein Molkenproteinkonzentrat, das durch seinen einzigartigen und vollmundigen Geschmack nach Vanille und Toffee besticht. Auch mit Wasser gemixt erhält dein Proteinshake eine hervorragende, cremige Konsistenz. Damit ist unser YUM YUM WHEY der perfekte Begleiter für deinen Fitness-Lifestyle."",""Vanilla Toffee"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_vanilla_toffee_1024x1024.png?v=1509722002"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_vanilla_toffee_1024x1024.png?v=1509722002"",""Yum Yum Whey   Vanilla Toffee"""
"1577991796-2449,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/vegan-crunchy-cream?lshst=collection"",""Creams & Jams"",""https://www.rockanutrition.de/collections/creams-jams"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_VeganCrunchyCream_dunkelbrot_2_1024x1024.jpg?v=1576834661"",""Diese Cream überzeugt nicht nur Veganerinnen und Veganer! Der leckere Haselnussaufstrich mit knusprigen Stückchen steht den klassischen Varianten geschmacklich in nichts nach und punktet zudem noch mit einem Proteingehalt von 22 %."",""Hazelnut Crunch"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_VeganCrunchyCream_1024x1024.png?v=1576834661"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_VeganCrunchyCream_1024x1024.png?v=1576834661"",""Vegan Crunchy Cream   Hazelnut Crunch"""
"1577991905-2475,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-chocogasm"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Chocogasm_1024x1024.jpg?v=1509718114"",""Der Schoko-Overkill! Erlebe den süßen Schoko-Rausch gepaart mit einer unwiderstehlichen Nougat-Note in SMACKTASTIC Chocogasm. Unsere Geschmackspulver lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""Chocogasm"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Chocogasm_dcd4a219-e005-43a7-9c3f-e90a22daf6e1_1024x1024.png?v=1509718123"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic_Chocogasm_dcd4a219-e005-43a7-9c3f-e90a22daf6e1_1024x1024.png?v=1509718123"",""Smacktastic Flav Powder   Chocogasm"""
